userid,age,gender,city,count_sessions,time_first,time_last,time_last_purchase,time_full,time_full_s,value,value_c1,value_c2,value_c3,value_c4,value_c5,value_c6,age_bins,age_bins_name
10107,56,Ж,Новосибирск,558,2021-12-28 09:26:18,2025-01-01 22:01:35,2024-12-22 21:48:31,0 days 10:15:58,36958,227504.03,693716.0200368421,812396.0132614495,1043545.2617233155,1101326.9130949592,1286376.8250070047,923982.6299764444,5,48-60
10108,64,Ж,Новосибирск,555,2021-12-27 19:26:07,2025-01-03 07:55:09,2025-01-03 07:55:09,0 days 10:16:12,36972,269504.57,798976.8963127863,1145443.160132508,667312.6117987139,801492.90182463,1233711.0579289848,929497.6075150012,6,>60
10109,24,Ж,Уфа,558,2021-12-28 11:46:15,2025-01-02 00:22:36,2024-11-09 23:50:16,0 days 10:20:39,37239,315349.0,558118.7740729558,847463.7407511908,828408.5964466853,706116.8163955375,1227559.4811157368,799792.1250002208,2,16-24
10110,56,Ж,Уфа,554,2021-12-27 04:55:50,2025-01-03 16:28:21,2024-10-21 15:52:58,0 days 09:08:20,32900,266772.0,679156.3710494246,673621.7892738844,882686.3276628512,977989.0386689566,1013346.8857649872,746425.509899277,5,48-60
10111,39,Ж,Новосибирск,580,2021-12-31 02:47:10,2025-01-02 15:42:28,2024-12-30 15:41:40,0 days 10:25:12,37512,376015.0,962863.2673948028,969311.5434227815,1001134.0813510175,730962.556977503,876193.4322480706,1192527.365765834,4,36-48
10112,11,Ж,Москва,536,2021-12-28 13:27:26,2025-01-02 02:13:48,2024-12-30 02:12:53,0 days 10:29:18,37758,323185.95999999996,938668.4572185024,972027.3291302541,1056505.8298280565,716960.4474779612,1268609.479455489,769797.6617656104,1,<16
10113,17,М,Красноярск,573,2022-01-01 00:58:52,2024-12-30 13:36:34,2024-12-13 13:24:13,0 days 10:20:09,37209,250918.0,723439.129598023,750225.6655941987,1056391.9843556187,673511.9720034072,977646.0461302922,759016.7711051016,2,16-24
10114,43,Ж,Москва,562,2021-12-28 16:34:24,2025-01-03 05:38:40,2025-01-01 05:34:20,0 days 10:41:20,38480,320771.0,739255.7683508205,918916.2682298857,780296.6307531213,900232.3794154957,1107348.5676116243,710562.6689783059,4,36-48
10115,72,М,Москва,560,2021-12-27 18:34:08,2025-01-03 06:55:00,2025-01-02 06:54:51,0 days 09:53:17,35597,308244.0,867010.0340754266,1246197.6302832875,929303.877038537,726496.5237009972,942962.7253802385,775236.0608883866,6,>60
10116,47,Ж,Челябинск,552,2021-12-28 20:04:34,2025-01-03 08:11:04,2024-12-11 08:01:56,0 days 09:49:47,35387,177307.0,620796.3040701969,768207.3305855978,1027685.7811176565,1123376.7822483946,677639.4902646621,588108.300316668,4,36-48
10117,53,М,Москва,553,2021-12-30 05:03:53,2025-01-03 17:50:02,2024-12-07 17:38:28,0 days 10:27:39,37659,145950.0,655595.2951578967,916506.500725511,839891.9576043145,755948.4984808629,811080.0143127661,1019673.367055454,5,48-60
10118,47,Ж,Москва,568,2021-12-28 09:53:56,2024-12-31 23:04:58,2024-09-14 21:38:27,0 days 10:55:36,39336,196319.0,829628.3695299258,1141291.909019422,952048.3507923298,573744.1153701115,1260830.8633562245,789068.0260374575,4,36-48
10119,12,Ж,Санкт-Петербург,546,2022-01-01 08:16:23,2025-01-02 21:09:47,2024-12-05 20:54:03,0 days 10:36:19,38179,317025.0,598471.1282819422,912565.5502075149,966727.8587738966,909455.1265736511,1240336.1227196355,1271345.433315746,1,<16
10120,19,Ж,Москва,578,2021-12-28 06:01:04,2024-12-31 19:39:22,2024-12-26 19:36:58,0 days 11:12:50,40370,258817.0,1003427.5909030925,814564.8414675369,955255.7352550464,1054539.6062921074,1253709.6991351745,964390.7310054444,2,16-24
10121,43,Ж,Казань,545,2021-12-29 05:00:14,2025-01-03 16:47:31,2025-01-03 16:47:31,0 days 09:30:10,34210,337476.0,1113661.8781548606,801408.6000448623,876940.2138715382,685383.90329037,1195321.076729834,1086501.0123966679,4,36-48
10122,47,Ж,Омск,573,2021-12-28 17:28:51,2025-01-02 06:17:39,2024-11-02 05:30:25,0 days 10:19:37,37177,201348.6,855990.8401090414,1303209.5835046573,1312295.026977871,798313.5770035224,1160796.3372360242,945349.6391614227,4,36-48
10123,31,М,Москва,557,2021-12-29 10:44:26,2024-12-31 22:32:49,2024-12-25 22:31:47,0 days 09:32:07,34327,271436.0,710978.3729401901,967317.0292867504,815530.7877767925,865349.57945986,908673.525416632,1013904.1657903907,3,25-35
10124,52,М,Санкт-Петербург,563,2021-12-30 09:04:26,2024-12-31 21:59:43,2024-12-23 21:54:31,0 days 10:37:09,38229,247440.46,1030611.0746327513,845293.0743209114,936151.2864064329,944630.105905763,1010063.1655082988,1149969.2316946194,5,48-60
10125,17,Ж,Москва,556,2022-01-01 22:14:45,2025-01-03 10:07:01,2024-11-26 09:44:15,0 days 09:30:21,34221,228143.0,777558.3977881595,954889.9441901594,891289.6885084824,825898.7911571619,1036283.1378060882,914325.4906456629,2,16-24
10126,14,Ж,Санкт-Петербург,552,2021-12-31 20:57:23,2025-01-02 09:11:27,2024-12-22 09:06:02,0 days 10:01:49,36109,167473.44,782961.9594208779,830766.3896058805,765995.2386366683,936623.9155405684,1089141.026232767,697948.7902163209,1,<16
10127,38,М,Москва,568,2021-12-31 17:17:46,2025-01-01 07:04:34,2024-11-05 06:26:34,0 days 11:27:26,41246,235197.07,907066.5455951977,1010027.372018423,1264377.0354899869,777093.4904100476,995189.8076517426,844472.3981367081,4,36-48
10128,22,Ж,Ростов-на-Дону,547,2021-12-28 10:33:31,2025-01-02 21:44:51,2024-12-17 21:35:38,0 days 09:00:15,32415,257026.06,791310.8723695638,862751.9054263157,917820.7683185764,652647.8283255277,961042.6804740003,778011.8800371868,2,16-24
10129,39,Ж,Самара,578,2021-12-28 05:19:57,2025-01-03 19:04:25,2024-12-14 18:56:34,0 days 11:24:33,41073,231006.0,847410.8001864364,1038985.9501931027,845120.845528896,649352.9269207638,813929.9420870673,1047450.6529735578,4,36-48
10130,46,М,Казань,553,2021-12-28 13:36:45,2024-12-28 01:48:16,2024-10-24 00:52:18,0 days 09:51:33,35493,247088.0,880722.9705591847,680932.7035873425,623288.30435802,743544.1201205633,1026729.3840413629,1013569.4877743614,4,36-48
10131,36,М,Новосибирск,560,2021-12-26 22:05:53,2025-01-02 10:40:02,2024-12-20 10:35:04,0 days 10:16:28,36988,267671.0,764829.4301551341,1214338.7980837033,883752.2808316909,1160520.9280994164,890388.4152427625,1138544.1919551014,4,36-48
10132,16,М,Москва,557,2021-12-28 13:29:05,2025-01-01 02:29:15,2024-12-10 02:16:04,0 days 10:50:10,39010,301147.0,847247.8243892875,674450.7633046376,748345.7923627853,1048377.6361649899,919992.7399284225,795955.362385295,2,16-24
10133,30,М,Санкт-Петербург,558,2021-12-27 04:04:38,2025-01-02 16:17:11,2024-12-13 16:05:06,0 days 10:01:37,36097,240851.54,1044058.5128836884,699760.4980439373,851630.7718327836,807116.3966110813,984195.1336352932,942509.0557910616,3,25-35
10134,46,Ж,Волгоград,560,2021-12-29 17:56:09,2025-01-01 06:32:24,2024-09-15 05:15:34,0 days 10:11:24,36684,248225.38,928548.140628273,826071.4715007358,1126556.8620876442,1007471.1201913437,711457.692695322,725655.0679857498,4,36-48
10135,29,Ж,Екатеринбург,551,2021-12-29 20:06:24,2025-01-03 08:09:10,2024-10-25 07:22:52,0 days 09:49:13,35353,192584.0,607088.7163449727,1096681.411093265,983191.6064222322,524923.9531654753,937455.622136757,1048828.4039822274,3,25-35
10136,24,Ж,Москва,582,2021-12-30 02:53:41,2025-01-01 15:56:44,2024-12-18 15:48:28,0 days 10:44:34,38674,262327.0,898825.3923205838,987567.2322159557,833437.3928048718,925199.3734799941,1044751.7720466492,937678.0071482661,2,16-24
10137,25,Ж,Самара,533,2021-12-29 11:02:42,2025-01-02 22:57:37,2024-12-06 22:43:01,0 days 09:39:54,34794,188704.26,856197.4047573642,1232605.2029156913,856183.9806378146,755239.878634922,845019.3527521208,918632.452329175,3,25-35
10138,61,М,Екатеринбург,577,2021-12-28 03:25:38,2025-01-03 16:40:58,2024-12-31 16:31:13,0 days 10:47:12,38832,320606.0,1030242.4424762087,1369704.2372767897,1030819.3930419487,575012.2881534029,1049511.2082524274,854830.1117130292,6,>60
10139,20,М,Москва,563,2021-12-31 22:04:03,2025-01-02 11:11:10,2024-11-09 10:31:12,0 days 10:50:08,39008,286256.0,727339.002820235,926935.0743843614,1028635.9440182617,1019918.7242276545,918272.2460492331,895576.7847912118,2,16-24
10140,59,Ж,Санкт-Петербург,558,2021-12-29 05:19:43,2025-01-01 17:07:10,2024-12-10 16:56:16,0 days 09:21:44,33704,215481.0,888983.7085904409,961378.1965363716,921895.0051703606,1059611.600032108,1150030.0045293598,758784.3670713837,5,48-60
10141,50,М,Уфа,556,2021-12-28 12:20:33,2025-01-02 01:24:13,2024-10-12 00:41:37,0 days 10:48:37,38917,275188.0,686306.9410060978,802535.239198698,960770.4712445682,725924.134771394,841774.6081760721,794393.7419350216,5,48-60
10142,16,Ж,Москва,551,2021-12-28 04:08:08,2025-01-02 16:51:38,2024-08-28 15:24:56,0 days 10:30:57,37857,314930.0,865341.9887047524,860912.5728353652,747087.9957871635,709153.4105761568,773575.3920609632,991152.6860325021,2,16-24
10143,33,Ж,Нижний Новгород,569,2021-12-30 22:50:36,2025-01-01 12:13:59,2025-01-01 12:12:41,0 days 10:57:02,39422,230386.0,945130.1732584086,1025768.9168003303,1214120.7947199,1161743.2547191912,962346.4361002957,797721.4787212893,3,25-35
10144,58,М,Уфа,549,2021-12-30 02:18:03,2025-01-02 15:07:46,2024-12-21 15:01:32,0 days 10:30:47,37847,214361.4,1051696.9892844413,758259.8544573406,1232844.5582694463,964404.8384868819,1150383.047194086,947263.5740164847,5,48-60
10145,28,М,Москва,577,2021-12-28 15:22:48,2024-12-30 03:23:02,2024-12-28 03:22:03,0 days 09:32:37,34357,262989.0,783748.8003476609,786986.144258297,616566.3038694547,732658.1070768877,1051658.5757822257,760948.9384729825,3,25-35
10146,52,Ж,Москва,554,2021-12-26 23:42:20,2025-01-02 11:55:22,2024-12-15 11:33:54,0 days 09:57:58,35878,296168.0,918204.4232380029,1106002.6048482696,843246.2862885597,757418.4905526054,896581.8906066349,969383.2122637948,5,48-60
10147,17,М,Уфа,562,2021-12-28 11:10:17,2025-01-02 23:47:58,2024-12-25 23:33:25,0 days 10:11:54,36714,228078.0,1112761.867537954,931323.487277568,991230.9774301528,750193.1415990695,946575.0298093572,743314.8235258018,2,16-24
10148,22,М,Санкт-Петербург,553,2021-12-29 09:02:36,2025-01-02 21:25:45,2024-12-14 21:14:36,0 days 09:59:46,35986,273791.0,785092.7948005442,1116361.2262922896,802942.0494975033,1047429.5696469294,968698.2029565042,833740.9306969936,2,16-24
10149,72,М,Самара,563,2021-12-27 03:20:24,2025-01-03 15:47:40,2024-12-11 15:37:39,0 days 10:00:02,36002,237098.86,704972.1021498144,917614.2164703902,787167.7924220583,1047169.7152304065,924778.1970678823,992937.884662864,6,>60
10150,19,Ж,Новосибирск,557,2021-12-28 02:23:36,2025-01-02 15:09:17,2024-12-19 15:02:27,0 days 10:25:47,37547,316768.0,766904.9298233227,978143.0251149227,681028.2572816759,1032445.351490577,1024568.3533327584,1047914.5997335087,2,16-24
10151,25,М,Екатеринбург,555,2021-12-28 23:18:54,2025-01-02 11:57:47,2024-12-18 11:46:07,0 days 10:21:37,37297,410622.0,868965.6027911793,780523.1830370536,968417.2287307061,847468.8674760441,956498.2012258552,694594.8958069468,3,25-35
10152,19,Ж,Новосибирск,575,2021-12-28 03:54:39,2025-01-03 16:34:25,2024-12-19 16:17:16,0 days 10:15:36,36936,171597.24,901097.9565579307,730764.6262061296,1103849.0811062444,987734.3988410681,1136401.2421790895,1137101.2925539967,2,16-24
10153,36,М,Ростов-на-Дону,543,2021-12-30 12:44:54,2025-01-03 01:03:32,2025-01-02 01:00:46,0 days 10:02:04,36124,320385.0,960719.4287029384,1144301.9071668894,904315.3066463659,953904.5315762623,1131466.878764872,953241.2240142061,4,36-48
10154,46,Ж,Челябинск,573,2021-12-27 05:23:16,2025-01-03 19:06:28,2024-12-19 19:01:00,0 days 11:18:47,40727,344556.0,1112666.1249407253,781426.1777569785,549102.8917732683,894188.763272668,1379814.8118733184,1045936.2868613979,4,36-48
10155,51,Ж,Екатеринбург,558,2021-12-31 17:48:08,2025-01-01 05:49:02,2024-12-23 05:45:21,0 days 09:51:18,35478,232705.06,840917.5176326573,1065301.0294392593,722530.2783168155,584668.940404277,942106.6474082823,720040.1792807392,5,48-60
10156,23,М,Новосибирск,557,2021-12-27 13:56:34,2025-01-02 02:46:18,2024-12-22 02:37:59,0 days 10:28:57,37737,161678.54,800904.3729625442,1055113.5536530335,900628.6978229079,1242635.3748111115,951129.1448617916,862755.4168309843,2,16-24
10157,44,М,Москва,557,2021-12-27 20:06:05,2025-01-01 08:38:21,2024-09-01 07:32:40,0 days 10:02:40,36160,383840.26,934128.9474364892,935705.3431639859,760476.1500376208,686922.722034747,645843.3811453326,935503.5802425214,4,36-48
10158,46,М,Екатеринбург,553,2021-12-30 12:10:48,2025-01-01 00:34:56,2024-11-01 23:57:08,0 days 10:10:42,36642,356730.0,1014015.102655996,1003388.1193932566,951615.0406514795,840452.0258559857,1049467.8162116946,734315.0907633946,4,36-48
10159,58,М,Москва,566,2021-12-29 23:36:23,2025-01-01 11:44:08,2024-12-17 11:36:07,0 days 09:52:11,35531,345823.0,1061940.62843005,1300138.4367164325,862847.2732064924,926850.3759017937,1073588.92469925,954086.4567958163,5,48-60
10160,33,М,Самара,551,2021-12-31 22:19:37,2025-01-01 11:13:56,2024-11-30 10:46:59,0 days 10:33:22,38002,217181.55,812204.5846559798,864101.7039979354,803116.4371777,984362.1069421379,878280.7398353666,933608.3895207087,3,25-35
10161,21,Ж,Екатеринбург,581,2021-12-29 00:40:56,2025-01-01 12:32:17,2024-12-24 12:29:15,0 days 09:30:58,34258,169935.0,776564.1879622185,840105.2426529566,753344.0509452713,755369.5843357432,892142.4553770195,916209.7032662121,2,16-24
10162,37,Ж,Нижний Новгород,538,2021-12-29 22:46:13,2025-01-03 10:33:39,2024-10-30 09:51:24,0 days 09:30:26,34226,265538.12,857145.2599055234,903401.0627787141,729773.5337500294,950479.1067901999,930879.4462809848,908884.7865840539,4,36-48
10163,68,Ж,Санкт-Петербург,576,2021-12-27 12:51:58,2025-01-02 01:59:37,2024-11-05 01:10:25,0 days 10:44:28,38668,247580.0,816669.9316670337,709412.597019031,690426.2722117306,728656.5327402757,1202374.949406528,769796.6480924361,6,>60
10164,78,М,Санкт-Петербург,558,2021-12-28 20:34:53,2025-01-02 09:45:32,2024-12-18 09:37:41,0 days 10:51:14,39074,190765.63,622463.2420813262,921154.0565644809,749900.5017444376,720302.2497839121,838166.0112751875,737573.995022001,6,>60
10165,60,Ж,Санкт-Петербург,561,2021-12-30 15:03:06,2025-01-03 03:20:00,2024-12-22 03:17:54,0 days 09:53:08,35588,164837.0,976490.6625944849,764394.6716174955,1083675.107366692,1063835.5621738066,837058.367958455,687076.2356454113,5,48-60
10166,25,Ж,Нижний Новгород,553,2021-12-29 12:10:20,2025-01-02 00:51:37,2024-11-29 00:22:02,0 days 10:25:35,37535,244797.22999999998,1105450.0261274981,799960.3915823082,1045971.3573254453,744858.5513282999,1180107.1970317534,494208.0876034386,3,25-35
10167,34,М,Казань,557,2021-12-28 13:44:00,2025-01-03 02:22:29,2024-11-26 01:54:46,0 days 10:14:54,36894,204941.9,812977.5360068625,905349.8562667413,940071.4386097617,897261.2646940526,874392.0712131188,718487.5474896535,3,25-35
10168,11,М,Санкт-Петербург,568,2021-12-28 18:03:22,2025-01-03 07:30:00,2024-12-18 07:18:25,0 days 11:04:04,39844,408048.0,987029.8859658089,1206055.5081814877,1043024.4347069783,903361.6708650843,1254943.7565788296,974252.8154722746,1,<16
10169,73,Ж,Екатеринбург,541,2021-12-29 10:33:34,2024-12-28 21:46:38,2024-11-16 21:28:41,0 days 08:51:00,31860,299984.45999999996,802968.429369838,786632.9421107117,619821.3945338678,768861.0810515688,783480.5216078871,924524.871826511,6,>60
10170,15,М,Москва,586,2021-12-28 23:48:33,2025-01-03 12:59:02,2024-12-19 12:49:29,0 days 10:46:08,38768,310939.0,1000450.1024417479,858416.2454691065,977160.5890512379,565201.724051093,1346456.518129671,912859.8220552522,1,<16
10171,64,Ж,Екатеринбург,556,2021-12-29 14:36:27,2025-01-03 02:52:45,2024-11-27 02:22:06,0 days 09:56:10,35770,269992.67,905327.0095227174,897856.5744215731,959940.9666225838,923935.6975682743,808730.3825104062,950481.9223786377,6,>60
10172,31,Ж,Москва,556,2021-12-28 07:36:16,2025-01-03 20:49:43,2025-01-03 20:47:35,0 days 10:47:38,38858,238258.0,884591.687119442,1207248.0809117493,788216.6608572872,1009992.6247176419,921677.0598146425,739732.6561858794,3,25-35
10173,29,Ж,Омск,558,2021-12-28 18:53:34,2025-01-02 07:08:47,2024-12-16 06:47:50,0 days 09:50:26,35426,193340.0,935343.0019784872,1222745.1707621794,923884.130102878,650499.2963433752,947965.6457532626,989818.3107280352,3,25-35
10174,50,М,Волгоград,555,2021-12-27 17:33:11,2025-01-03 06:23:14,2024-11-12 05:54:18,0 days 10:27:41,37661,319139.0,748739.307530483,946714.7373936856,1253256.9560178907,963936.1274949522,1112750.2694977145,685286.0273126564,5,48-60
10175,30,М,Москва,558,2021-12-28 17:07:55,2025-01-02 05:20:40,2024-12-22 05:16:33,0 days 09:55:35,35735,210845.0,821931.2503574374,1056369.6030387827,545984.9266605475,844587.7786324146,961101.646204346,811186.3727416797,3,25-35
10176,37,М,Москва,554,2021-12-27 01:50:00,2025-01-03 14:12:06,2024-12-28 14:08:28,0 days 10:00:42,36042,191527.08000000002,782333.252543638,1012462.8899105429,1054966.0763253286,763247.9140540862,895875.8272672469,1008500.4202632731,4,36-48
10177,33,М,Ростов-на-Дону,580,2021-12-31 15:06:40,2025-01-03 03:42:02,2025-01-03 03:42:02,0 days 10:07:20,36440,341797.0,935068.4955143166,1091222.5374596082,726999.4789563094,995883.8074498639,763198.7784911798,1063870.8662438355,3,25-35
10178,61,Ж,Москва,537,2021-12-28 01:12:25,2025-01-03 13:04:44,2024-12-23 13:02:17,0 days 09:40:45,34845,383780.0,657153.2212059442,711579.5483655445,1003619.4204371197,777837.2512062448,1128720.609696541,824348.1317249966,6,>60
10179,77,М,Казань,576,2021-12-30 15:55:07,2025-01-03 04:51:06,2024-10-29 04:16:14,0 days 10:28:36,37716,238988.44,710304.4974160981,938861.9805798284,835551.0713279238,944791.6717184,1023590.1377532266,812356.7786574052,6,>60
10180,41,Ж,Самара,562,2021-12-29 20:40:25,2025-01-02 10:04:41,2024-12-28 09:57:02,0 days 11:01:12,39672,290391.0,906470.9748723402,723983.677244075,1276728.062996759,738787.2731513431,1133377.0223585914,762311.5799835414,4,36-48
10181,41,Ж,Москва,559,2021-12-28 07:49:35,2025-01-01 19:39:08,2024-12-21 19:27:29,0 days 09:29:26,34166,213685.0,1082752.1509990809,742177.5912210189,664673.3879014296,799973.496754938,999539.8840937542,637414.4681642214,4,36-48
10182,76,Ж,Воронеж,553,2021-12-28 01:25:39,2025-01-03 14:16:02,2024-12-04 13:54:25,0 days 10:31:26,37886,220446.0,657975.446879697,1147811.7257175068,889723.0677302635,700298.9916571211,1360533.517491151,848885.8838409407,6,>60
10183,51,Ж,Санкт-Петербург,554,2021-12-28 12:22:28,2025-01-03 00:33:16,2024-12-15 00:07:43,0 days 09:55:00,35700,246632.0,994212.514940173,1075232.1179889473,751698.2181405295,995263.7417411889,1175670.7576414524,708052.6375031066,5,48-60
10184,32,Ж,Санкт-Петербург,568,2021-12-27 04:57:59,2025-01-03 18:02:05,2024-10-21 17:01:33,0 days 10:41:32,38492,432815.41000000003,1131409.4785077493,1037169.4249216184,959611.891278325,955355.9230357993,1363029.9055077152,991364.9051637746,3,25-35
